Date,Location,Tournament,Series,Court,Surface,Round,Player0,Player1,Rank0,Rank1,Pts0,Pts1,Comment,B3650,B3651,PS0,PS1,Avg0,Avg1,EloRating0,EloRating1,MatchesPlayed0,MatchesPlayed1,MatchesWon0,MatchesWon1,Injuries0,Injuries1,WinningStreak0,WinningStreak1
2019-01-02,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,2nd Round,Berdych T.,Verdasco F.,71.0,28.0,715.0,1410.0,Completed,1.66,2.1,1.74,2.23,1.71,2.14,1586.4648160691424,1637.2022006169452,24.0,62.0,50.0,54.83870967741935,0.0,0.0,1.0,0.0
2019-01-03,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,Bautista Agut R.,Wawrinka S.,24.0,66.0,1605.0,785.0,Completed,2.1,1.72,2.12,1.83,2.1,1.75,1691.1486427040024,1668.3605599062196,52.0,34.0,65.38461538461539,50.0,0.0,0.0,2.0,0.0
2019-01-03,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,Djokovic N.,Basilashvili N.,1.0,21.0,9045.0,1795.0,Completed,1.06,10.0,1.09,9.69,1.07,8.78,1976.2906991135703,1666.6466782927741,65.0,56.0,81.53846153846153,53.57142857142857,0.0,0.0,2.0,0.0
2019-01-03,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,Berdych T.,Herbert P.H.,71.0,55.0,715.0,903.0,Completed,1.53,2.5,1.49,2.87,1.49,2.67,1604.784889815213,1575.0751484696223,24.0,45.0,50.0,53.333333333333336,0.0,0.0,2.0,0.0
2019-01-03,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Quarterfinals,Cecchinato M.,Lajovic D.,20.0,48.0,1819.0,985.0,Completed,2.62,1.5,2.63,1.56,2.53,1.53,1550.5580917120856,1606.1559279027979,46.0,46.0,50.0,50.0,0.0,0.0,2.0,0.0
2019-01-04,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Semifinals,Bautista Agut R.,Djokovic N.,24.0,1.0,1605.0,9045.0,Completed,5.0,1.16,5.22,1.21,4.95,1.18,1706.100714994725,1980.8987101989555,52.0,65.0,65.38461538461539,81.53846153846153,0.0,0.0,3.0,0.0
2019-01-04,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,Semifinals,Berdych T.,Cecchinato M.,71.0,20.0,715.0,1819.0,Completed,1.44,2.75,1.5,2.83,1.45,2.78,1619.420030759611,1569.0968333178864,24.0,46.0,50.0,50.0,0.0,0.0,3.0,0.0
2019-01-05,Doha,Qatar Exxon Mobil Open,ATP250,Outdoor,Hard,The Final,Bautista Agut R.,Berdych T.,24.0,71.0,1605.0,715.0,Completed,1.57,2.37,1.6,2.55,1.6,2.37,1732.6437038919623,1633.118633197463,52.0,24.0,65.38461538461539,50.0,0.0,0.0,4.0,0.0
2018-12-31,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Darcis S.,Carballes Baena R.,1822.0,73.0,0.0,714.0,Completed,2.37,1.53,2.44,1.61,2.35,1.59,1509.0421654610145,1481.6677803096827,34.0,5.0,47.05882352941176,60.0,0.0,0.0,0.0,0.0
2018-12-31,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Munar J.,Albot R.,81.0,98.0,663.0,592.0,Completed,2.0,1.72,1.94,1.94,1.94,1.86,1513.29554280095,1441.0435038037674,0.0,26.0,0.0,34.61538461538461,0.0,0.0,0.0,0.0
2018-12-31,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Donskoy E.,Andujar P.,97.0,82.0,594.0,658.0,Completed,1.5,2.5,1.54,2.62,1.51,2.53,1455.2760893654504,1524.116880671547,19.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0
2018-12-31,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Mmoh M.,Gunneswaran P.,103.0,110.0,563.0,521.0,Completed,1.66,2.1,1.81,2.1,1.74,2.09,1472.2858027495843,1464.4475042718907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Gulbis E.,Sousa P.,95.0,104.0,612.0,550.0,Completed,1.33,3.25,1.36,3.39,1.35,3.19,1574.1215778136184,1501.8562980994225,14.0,2.0,42.857142857142854,50.0,0.0,0.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Karlovic I.,Auger-Aliassime F.,100.0,108.0,589.0,527.0,Completed,2.1,1.66,2.2,1.74,2.16,1.7,1417.7374855118762,1468.37091641355,27.0,16.0,40.74074074074074,37.5,0.0,0.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Bolelli S.,Istomin D.,141.0,92.0,384.0,622.0,Completed,2.0,1.72,2.19,1.75,2.11,1.72,1522.6787645322722,1476.2329311661413,9.0,30.0,55.55555555555556,40.0,0.0,1.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Ivashka I.,Hurkacz H.,91.0,86.0,622.0,636.0,Completed,2.25,1.57,2.29,1.69,2.24,1.65,1492.3897402091377,1455.440793001277,20.0,11.0,40.0,27.27272727272727,1.0,0.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Vesely J.,Hoang A.,89.0,149.0,629.0,359.0,Completed,1.83,1.83,1.93,1.95,1.88,1.92,1507.5151695983625,1500.0,31.0,0.0,45.16129032258064,0.0,0.0,0.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Paire B.,Monteiro T.,52.0,120.0,935.0,475.0,Completed,1.34,3.07,1.34,3.07,1.34,3.07,1539.8536681177914,1471.0711097314181,54.0,16.0,48.148148148148145,50.0,0.0,0.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Ramanathan R.,Granollers M.,132.0,96.0,433.0,598.0,Completed,2.25,1.57,2.33,1.67,2.3,1.61,1512.459846079334,1405.8749061329197,11.0,8.0,54.54545454545454,50.0,0.0,0.0,0.0,0.0
2019-01-01,Pune,Maharashtra Open,ATP250,Outdoor,Hard,1st Round,Djere L.,Kadhe A.,93.0,392.0,621.0,37.0,Completed,1.22,4.0,1.26,4.31,1.25,3.96,1486.200368131846,1485.7261096565637,27.0,0.0,40.74074074074074,0.0,0.0,0.0,0.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Karlovic I.,Donskoy E.,100.0,97.0,589.0,594.0,Completed,1.61,2.2,1.74,2.23,1.66,2.22,1436.0528724705969,1474.405479144673,27.0,36.0,40.74074074074074,41.66666666666667,0.0,0.0,1.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Gulbis E.,Chung H.,95.0,25.0,612.0,1585.0,Completed,3.0,1.36,3.5,1.35,3.25,1.34,1586.840814060471,1607.8099266809293,16.0,47.0,62.5,61.702127659574465,0.0,1.0,1.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Paire B.,Vesely J.,52.0,89.0,935.0,629.0,Completed,1.5,2.5,1.6,2.51,1.54,2.48,1552.7268575608527,1523.1691372134355,54.0,31.0,48.148148148148145,45.16129032258064,0.0,0.0,1.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Anderson K.,Djere L.,6.0,93.0,4710.0,621.0,Completed,1.25,3.75,1.35,3.51,1.32,3.31,1812.582865277388,1502.178527735503,67.0,27.0,71.64179104477611,40.74074074074074,0.0,0.0,0.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Munar J.,Bolelli S.,81.0,141.0,663.0,384.0,Completed,2.0,1.72,2.15,1.79,2.08,1.75,1526.0153631729231,1536.5525058055139,20.0,9.0,50.0,55.55555555555556,0.0,0.0,1.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Darcis S.,Mmoh M.,1822.0,103.0,0.0,563.0,Completed,2.37,1.53,2.52,1.59,2.42,1.56,1523.7841305849272,1487.9248969933874,0.0,13.0,0.0,53.84615384615385,0.0,0.0,1.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Simon G.,Ivashka I.,30.0,91.0,1370.0,622.0,Completed,1.44,2.62,1.43,3.07,1.45,2.74,1616.1252871963925,1506.6945642045332,57.0,20.0,57.89473684210527,40.0,0.0,1.0,0.0,0.0
2019-01-02,Pune,Maharashtra Open,ATP250,Outdoor,Hard,2nd Round,Jaziri M.,Ramanathan R.,45.0,132.0,1014.0,433.0,Completed,2.0,1.72,1.95,1.95,1.94,1.86,1497.9637382325702,1523.6998240517225,42.0,11.0,47.61904761904761,54.54545454545454,0.0,0.0,0.0,0.0
2019-01-03,Pune,Maharashtra Open,ATP250,Outdoor,Hard,Quarterfinals,Karlovic I.,Gulbis E.,100.0,95.0,589.0,612.0,Completed,2.1,1.72,2.18,1.78,2.12,1.73,1453.8119360888772,1603.8053065805386,27.0,16.0,40.74074074074074,62.5,0.0,0.0,2.0,0.0
2019-01-03,Pune,Maharashtra Open,ATP250,Outdoor,Hard,Quarterfinals,Darcis S.,Jaziri M.,1822.0,45.0,0.0,1014.0,Completed,1.8,2.0,1.91,2.02,1.82,2.0,1538.1385907680383,1515.1467658102574,0.0,42.0,0.0,47.61904761904761,0.0,0.0,2.0,0.0
2019-01-03,Pune,Maharashtra Open,ATP250,Outdoor,Hard,Quarterfinals,Anderson K.,Munar J.,6.0,81.0,4710.0,663.0,Completed,1.25,4.0,1.28,4.14,1.3,3.57,1817.173639409814,1542.500467798663,67.0,20.0,71.64179104477611,50.0,0.0,0.0,1.0,0.0
2019-01-03,Pune,Maharashtra Open,ATP250,Outdoor,Hard,Quarterfinals,Simon G.,Paire B.,30.0,52.0,1370.0,935.0,Completed,1.66,2.2,1.56,2.64,1.56,2.44,1627.2461041808522,1567.368948646858,57.0,54.0,57.89473684210527,48.148148148148145,0.0,0.0,1.0,0.0
2019-01-04,Pune,Maharashtra Open,ATP250,Outdoor,Hard,Semifinals,Karlovic I.,Darcis S.,100.0,1822.0,589.0,0.0,Completed,1.53,2.5,1.55,2.66,1.53,2.53,1476.3200014133795,1553.0813209938908,27.0,0.0,40.74074074074074,0.0,0.0,0.0,3.0,0.0
2019-01-04,Pune,Maharashtra Open,ATP250,Outdoor,Hard,Semifinals,Anderson K.,Simon G.,6.0,30.0,4710.0,1370.0,Completed,1.36,3.2,1.41,3.22,1.39,3.03,1822.6339037058724,1640.5156385749276,67.0,57.0,71.64179104477611,57.89473684210527,0.0,0.0,2.0,0.0
2019-01-05,Pune,Maharashtra Open,ATP250,Outdoor,Hard,The Final,Anderson K.,Karlovic I.,6.0,100.0,4710.0,589.0,Completed,1.28,3.75,1.3,3.99,1.27,3.83,1830.9392069226708,1495.798574195115,67.0,27.0,71.64179104477611,40.74074074074074,0.0,0.0,3.0,0.0
2019-01-06,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Fritz T.,Copil M.,50.0,61.0,933.0,823.0,Completed,1.53,2.37,1.67,2.32,1.59,2.34,1551.3569962309264,1524.2791962742758,40.0,35.0,55.00000000000001,42.857142857142854,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Kohlschreiber P.,Klahn B.,34.0,76.0,1125.0,699.0,Completed,1.4,2.75,1.48,2.84,1.48,2.64,1584.355364157219,1498.762021683374,47.0,13.0,51.06382978723404,38.46153846153847,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Struff J.L.,Djere L.,58.0,91.0,855.0,621.0,Retired,1.4,2.75,1.48,2.82,1.46,2.72,1589.7154582521425,1497.5877536030769,47.0,27.0,48.93617021276596,40.74074074074074,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Norrie C.,Paire B.,93.0,55.0,616.0,890.0,Completed,1.66,2.1,1.67,2.33,1.66,2.23,1559.2657883887707,1554.0994142527825,33.0,54.0,51.515151515151516,48.148148148148145,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Sandgren T.,Marterer M.,63.0,70.0,814.0,732.0,Completed,2.37,1.53,2.63,1.54,2.48,1.54,1475.3289554249186,1429.184342698358,37.0,42.0,43.24324324324324,45.23809523809524,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Berrettini M.,Mcdonald M.,52.0,79.0,916.0,688.0,Completed,1.72,2.0,1.85,2.04,1.8,2.01,1537.6890313642393,1510.6294549420795,39.0,22.0,48.717948717948715,40.909090909090914,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Sousa J.,Shapovalov D.,44.0,27.0,1017.0,1440.0,Completed,2.75,1.4,2.9,1.46,2.71,1.47,1514.6659427226652,1601.566979982819,51.0,60.0,49.01960784313725,55.00000000000001,0.0,0.0,0.0,0.0
2019-01-07,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Mayer L.,Johnson S.,54.0,33.0,895.0,1190.0,Completed,2.75,1.4,2.62,1.55,2.56,1.51,1487.708613697428,1577.8630714601331,48.0,48.0,45.83333333333333,56.25,0.0,0.0,0.0,0.0
2019-01-08,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Ferrer D.,Haase R.,124.0,49.0,460.0,940.0,Completed,1.8,1.9,1.74,2.2,1.72,2.12,1462.6139066696917,1499.2969850163115,25.0,53.0,32.0,45.28301886792453,0.0,0.0,0.0,0.0
2019-01-08,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Gojowczyk P.,Pella G.,60.0,66.0,830.0,790.0,Completed,1.72,2.0,1.79,2.13,1.76,2.06,1513.4562227524855,1536.741348422617,49.0,45.0,46.93877551020408,51.11111111111111,0.0,1.0,0.0,0.0
2019-01-08,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Statham J.,Chung H.,360.0,25.0,56.0,1585.0,Completed,7.0,1.1,7.75,1.11,7.07,1.1,1484.736306793522,1590.8454341608617,0.0,47.0,0.0,61.702127659574465,0.0,1.0,0.0,0.0
2019-01-08,Auckland,ASB Classic,ATP250,Outdoor,Hard,1st Round,Humbert U.,Cuevas P.,98.0,90.0,584.0,630.0,Completed,1.57,2.25,1.65,2.37,1.61,2.32,1474.3359944294623,1507.6746722229875,6.0,27.0,33.33333333333333,48.148148148148145,0.0,0.0,0.0,0.0
2019-01-08,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Fritz T.,Isner J.,50.0,10.0,933.0,3155.0,Completed,2.37,1.53,2.53,1.59,2.4,1.58,1566.1125360771225,1661.2679394868276,40.0,54.0,55.00000000000001,59.25925925925925,0.0,0.0,1.0,0.0
2019-01-08,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Sandgren T.,Cecchinato M.,63.0,18.0,814.0,1889.0,Completed,1.57,2.25,1.66,2.37,1.63,2.28,1489.2163250125043,1555.3982308800346,37.0,46.0,43.24324324324324,50.0,0.0,0.0,1.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Mayer L.,Berrettini M.,54.0,52.0,895.0,916.0,Completed,2.5,1.5,2.44,1.63,2.4,1.58,1507.769639870445,1552.4454053616948,48.0,39.0,45.83333333333333,48.717948717948715,0.0,0.0,1.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Fognini F.,Gojowczyk P.,13.0,60.0,2315.0,830.0,Completed,1.53,2.37,1.64,2.42,1.61,2.32,1693.7188140284595,1530.5269397922073,66.0,49.0,66.66666666666666,46.93877551020408,0.0,0.0,0.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Kohlschreiber P.,Humbert U.,34.0,98.0,1125.0,584.0,Completed,1.5,2.5,1.61,2.48,1.59,2.36,1596.491499156886,1491.8666024003676,47.0,6.0,51.06382978723404,33.33333333333333,0.0,0.0,1.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Norrie C.,Sousa J.,93.0,44.0,616.0,1017.0,Completed,1.53,2.37,1.56,2.6,1.57,2.4,1575.0278856019281,1534.5864655154076,33.0,51.0,51.515151515151516,49.01960784313725,0.0,0.0,1.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Carreno Busta P.,Ferrer D.,24.0,124.0,1705.0,460.0,Retired,2.37,1.53,2.76,1.51,2.53,1.52,1612.266700442209,1480.2969754182511,52.0,25.0,59.61538461538461,32.0,0.0,0.0,0.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,2nd Round,Struff J.L.,Statham J.,58.0,360.0,855.0,56.0,Completed,1.18,4.5,1.22,4.83,1.21,4.48,1601.569538072583,1505.4763480789272,47.0,0.0,48.93617021276596,0.0,0.0,0.0,1.0,0.0
2019-01-09,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Sandgren T.,Mayer L.,63.0,54.0,814.0,895.0,Completed,1.61,2.3,1.75,2.24,1.67,2.23,1508.2277784508742,1525.8157699561036,37.0,48.0,43.24324324324324,45.83333333333333,0.0,0.0,2.0,0.0
2019-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Kohlschreiber P.,Fognini F.,34.0,13.0,1125.0,2315.0,Completed,1.57,2.37,1.56,2.63,1.53,2.54,1607.813888952475,1702.7114524603032,47.0,66.0,51.06382978723404,66.66666666666666,0.0,0.0,2.0,0.0
2019-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Norrie C.,Fritz T.,93.0,50.0,616.0,933.0,Completed,1.8,2.0,1.81,2.15,1.82,2.01,1589.1738551883882,1586.3882287962324,33.0,40.0,51.515151515151516,55.00000000000001,0.0,0.0,2.0,0.0
2019-01-10,Auckland,ASB Classic,ATP250,Outdoor,Hard,Quarterfinals,Struff J.L.,Carreno Busta P.,58.0,24.0,855.0,1705.0,Completed,1.8,2.0,1.87,2.06,1.8,2.02,1613.2537717469384,1622.4656126156092,47.0,52.0,48.93617021276596,59.61538461538461,0.0,0.0,2.0,0.0
2019-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,Semifinals,Sandgren T.,Kohlschreiber P.,63.0,34.0,814.0,1125.0,Completed,3.0,1.4,3.02,1.45,2.9,1.42,1525.0370442303324,1628.0785534674446,37.0,47.0,43.24324324324324,51.06382978723404,0.0,0.0,3.0,0.0
2019-01-11,Auckland,ASB Classic,ATP250,Outdoor,Hard,Semifinals,Norrie C.,Struff J.L.,93.0,58.0,616.0,855.0,Completed,1.61,2.3,1.69,2.32,1.64,2.27,1605.045575101021,1629.6778933175717,33.0,47.0,51.515151515151516,48.93617021276596,0.0,0.0,3.0,0.0
2019-01-12,Auckland,ASB Classic,ATP250,Outdoor,Hard,The Final,Sandgren T.,Norrie C.,63.0,93.0,814.0,616.0,Completed,2.2,1.66,2.3,1.71,2.18,1.7,1545.6478804354163,1622.1780384849772,37.0,33.0,43.24324324324324,51.515151515151516,0.0,0.0,4.0,0.0
2019-01-06,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Klizan M.,Popyrin A.,40.0,149.0,1050.0,367.0,Completed,1.61,2.2,1.72,2.22,1.68,2.18,1644.4432299101034,1461.7203150112985,27.0,5.0,66.66666666666666,20.0,0.0,0.0,0.0,0.0
2019-01-06,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Thompson J.,Mannarino A.,72.0,41.0,715.0,1045.0,Completed,1.66,2.1,1.65,2.37,1.63,2.28,1367.6380751283166,1531.966408422473,11.0,54.0,9.090909090909092,46.2962962962963,0.0,0.0,0.0,0.0
2019-01-07,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Querrey S.,Jaziri M.,48.0,42.0,955.0,1042.0,Retired,1.33,3.25,1.35,3.44,1.36,3.16,1585.5929777900153,1500.2040355844051,43.0,42.0,48.837209302325576,47.61904761904761,0.0,0.0,0.0,0.0
2019-01-07,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Opelka R.,Ramos-Vinolas A.,102.0,65.0,561.0,790.0,Completed,1.57,2.25,1.58,2.52,1.59,2.36,1427.8168529827958,1434.1890838322636,4.0,47.0,50.0,38.297872340425535,0.0,0.0,0.0,0.0
2019-01-07,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,De Minaur A.,Lajovic D.,29.0,45.0,1253.0,1010.0,Completed,1.28,3.5,1.31,3.76,1.29,3.59,1601.790358679615,1587.617186296997,43.0,46.0,55.81395348837209,50.0,0.0,0.0,0.0,0.0
2019-01-07,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Andreozzi G.,Ebden M.,80.0,47.0,682.0,981.0,Completed,4.2,1.22,4.2,1.22,4.2,1.22,1454.337886996886,1542.8985541630566,9.0,41.0,33.33333333333333,46.34146341463415,0.0,1.0,0.0,0.0
2019-01-07,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Nishioka Y.,Harrison R.,75.0,81.0,701.0,660.0,Completed,1.66,2.1,1.79,2.12,1.72,2.13,1568.1150400180634,1524.0295626578097,21.0,42.0,42.857142857142854,50.0,0.0,0.0,0.0,0.0
2019-01-08,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Seppi A.,Chardy J.,37.0,36.0,1100.0,1120.0,Completed,2.37,1.53,2.51,1.58,2.43,1.56,1533.1589587935068,1596.820926614025,46.0,45.0,52.17391304347826,53.333333333333336,0.0,0.0,0.0,0.0
2019-01-08,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Garcia-Lopez G.,Kudla D.,101.0,62.0,565.0,818.0,Completed,2.1,1.66,2.11,1.8,2.07,1.76,1450.2413848318802,1520.5374871415372,39.0,25.0,41.02564102564102,44.0,0.0,0.0,0.0,0.0
2019-01-08,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Rublev A.,Pouille L.,84.0,30.0,655.0,1245.0,Completed,1.57,2.25,1.55,2.61,1.53,2.5,1509.7598790241473,1549.5017967669921,38.0,42.0,47.368421052631575,52.38095238095239,0.0,0.0,0.0,0.0
2019-01-08,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Millman J.,Tiafoe F.,38.0,39.0,1083.0,1080.0,Completed,1.53,2.37,1.67,2.33,1.61,2.33,1565.643419502902,1557.6661457844802,39.0,49.0,51.28205128205128,55.10204081632652,1.0,0.0,0.0,0.0
2019-01-08,Sydney,Sydney International,ATP250,Outdoor,Hard,1st Round,Fucsovics M.,Duckworth J.,35.0,238.0,1122.0,206.0,Completed,1.33,3.25,1.39,3.25,1.36,3.15,1573.735196222957,1444.1379506527255,48.0,8.0,52.083333333333336,25.0,1.0,0.0,0.0,0.0
2019-01-08,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Thompson J.,Daniel T.,72.0,78.0,715.0,691.0,Completed,1.5,2.5,1.49,2.84,1.47,2.69,1390.6876734186553,1491.5069082698649,11.0,33.0,9.090909090909092,48.484848484848484,0.0,0.0,1.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Nishioka Y.,Rublev A.,75.0,84.0,701.0,655.0,Completed,2.37,1.53,2.48,1.61,2.4,1.57,1582.0956549246118,1527.582121333459,21.0,38.0,42.857142857142854,47.368421052631575,0.0,0.0,1.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,De Minaur A.,Opelka R.,29.0,102.0,1253.0,561.0,Completed,1.3,3.4,1.37,3.4,1.17,5.39,1617.1380217868782,1444.1102721583604,43.0,4.0,55.81395348837209,50.0,0.0,0.0,1.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Schwartzman D.,Garcia-Lopez G.,19.0,101.0,1880.0,565.0,Completed,1.53,2.37,1.58,2.54,1.58,2.4,1597.7941636880698,1469.4351772398975,54.0,39.0,55.55555555555556,41.02564102564102,0.0,0.0,0.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Seppi A.,Klizan M.,37.0,40.0,1100.0,1050.0,Completed,1.72,2.0,1.96,1.94,1.81,2.0,1552.0583247524114,1652.727145997974,46.0,27.0,52.17391304347826,66.66666666666666,0.0,0.0,1.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Tsitsipas S.,Andreozzi G.,15.0,80.0,2095.0,682.0,Completed,1.12,6.0,1.15,6.35,1.14,5.64,1710.0890939739324,1474.3301651764712,68.0,9.0,60.29411764705882,33.33333333333333,0.0,0.0,0.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Millman J.,Fucsovics M.,38.0,35.0,1083.0,1122.0,Completed,2.1,1.66,2.12,1.81,2.07,1.76,1581.2761170147578,1584.0292367527536,39.0,48.0,51.28205128205128,52.083333333333336,1.0,1.0,1.0,0.0
2019-01-09,Sydney,Sydney International,ATP250,Outdoor,Hard,2nd Round,Simon G.,Querrey S.,31.0,48.0,1210.0,955.0,Completed,1.83,1.83,1.99,1.92,1.93,1.88,1632.2103353581292,1597.7379780805588,57.0,43.0,57.89473684210527,48.837209302325576,0.0,0.0,0.0,0.0
2019-01-10,Sydney,Sydney International,ATP250,Outdoor,Hard,Quarterfinals,Seppi A.,Tsitsipas S.,37.0,15.0,1100.0,2095.0,Completed,3.5,1.3,3.7,1.34,3.49,1.31,1572.5687727792777,1716.6396837166646,46.0,68.0,52.17391304347826,60.29411764705882,0.0,0.0,2.0,0.0
2019-01-10,Sydney,Sydney International,ATP250,Outdoor,Hard,Quarterfinals,Schwartzman D.,Nishioka Y.,19.0,75.0,1880.0,701.0,Completed,1.72,2.1,1.78,2.19,1.74,2.11,1608.1380390059012,1595.6056140893188,54.0,21.0,55.55555555555556,42.857142857142854,0.0,0.0,1.0,0.0
2019-01-10,Sydney,Sydney International,ATP250,Outdoor,Hard,Quarterfinals,De Minaur A.,Thompson J.,29.0,72.0,1253.0,715.0,Completed,1.28,3.75,1.32,3.79,1.29,3.6,1625.7691616655097,1411.2044970013908,43.0,11.0,55.81395348837209,9.090909090909092,0.0,0.0,2.0,0.0
2019-01-10,Sydney,Sydney International,ATP250,Outdoor,Hard,Quarterfinals,Simon G.,Millman J.,31.0,38.0,1210.0,1083.0,Completed,1.8,2.0,1.83,2.11,1.8,2.02,1646.628013619061,1597.4029002104874,57.0,39.0,57.89473684210527,51.28205128205128,0.0,1.0,1.0,0.0
2019-01-11,Sydney,Sydney International,ATP250,Outdoor,Hard,Semifinals,Seppi A.,Schwartzman D.,37.0,19.0,1100.0,1880.0,Completed,2.75,1.44,2.61,1.57,2.63,1.5,1594.847656321117,1623.5611496915644,46.0,54.0,52.17391304347826,55.55555555555556,0.0,0.0,3.0,0.0
2019-01-12,Sydney,Sydney International,ATP250,Outdoor,Hard,Semifinals,De Minaur A.,Simon G.,29.0,31.0,1253.0,1210.0,Completed,1.4,3.0,1.44,3.06,1.42,2.91,1632.978256290655,1660.3761608298983,43.0,57.0,55.81395348837209,57.89473684210527,0.0,0.0,3.0,0.0
